,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,y
10,0.4464285714285714,0.611111111111111,0.6875,0.0,1.0,0.5490943953369928,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333335,0.4999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.045744974038576997,0.5365841312509073,0.14948382741366753,-0.21313216597843945,-0.5728601204004177,-0.5612817964783267,-0.8982184932981617,0.5465116279069766,0.23529411764705888,0.39285714285714324,-0.927691727646638,-1.4194952029119627,0.7017543859649122,-1.346456420832824,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
11,0.4999999999999999,0.4999999999999999,0.4791666666666665,1.0,0.0,0.5879836356541058,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9915504551672774,-1.7486329924294286,-0.7730320328314904,-0.37400340051596054,1.9487274718290484,-0.4059423390431935,-0.8982184932981617,0.3139534883720929,0.05882352941176472,0.39285714285714324,-0.9676994004376891,1.6640462541298586,0.3157894736842105,2.1825565030573393,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,0.7499999999999999,0.25,0.4375,1.0,0.0,0.31490789895614457,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7777777777777779,0.43333333333333324,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5829158213058944,-1.3677634718160394,0.5231611378927188,0.3338300314491323,1.747000464450691,-0.8719607113485931,0.03864789521682449,0.5348837209302324,0.5000000000000002,0.35714285714285676,0.8326458751596103,-0.42480441031782684,0.7017543859649122,-0.47527749819885073,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,0.3571428571428571,0.25,0.5,1.0,0.0,0.2739490279584288,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.16666666666666663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.064517270580041,-0.6060244305892605,-0.7146449530691387,1.2347089448592505,0.032320901734654184,0.060076033262206084,-0.46101417865783484,0.44186046511627897,0.41176470588235303,0.35714285714285676,-0.6876456909003315,-0.12639717253958604,0.49122807017543857,-0.6229349427130835,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,0.3392857142857143,0.25,0.5625,0.0,1.0,0.23517763357935995,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333335,0.33333333333333337,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.028347556618984023,0.5365841312509073,2.6601282571947937,1.7494968953793182,-0.37113311302206037,-0.5612817964783267,-0.773302974829497,0.4883720930232558,0.2941176470588236,0.5,4.113275044025801,-2.314716916246685,1.0,1.6805211917089478,0.8614613419008155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,0.6607142857142857,0.26388888888888884,0.3125,1.0,0.0,0.42254564206732403,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5555555555555556,0.4999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3238411278815045,-0.2251549099758712,-0.18916123520797273,0.2694815376341239,-2.186676179427276,-0.0952634241729271,1.9748384314811294,0.43023255813953476,0.4411764705882355,0.2857142857142856,-0.12753827182561608,-0.7232116480960676,0.5789473684210527,-0.6672321760673533,-0.752663946753921,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
16,0.5892857142857143,0.4999999999999999,0.7291666666666665,0.0,1.0,0.4021754679308295,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7777777777777779,0.33333333333333337,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1200866685732118,1.6791926930910757,0.6866449612273038,1.1060119572292337,-0.1694061056437031,3.16686518196487,-0.9606762525324941,0.39534883720930236,0.47058823529411775,0.2142857142857144,1.8728453677269388,-1.7179024406902035,0.7894736842105263,0.27777546882373644,-0.752663946753921,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
17,0.6071428571428571,0.45833333333333337,0.5833333333333335,0.0,1.0,0.4585498960674822,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4444444444444444,0.33333333333333337,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34211509666882106,0.15571461063751849,-0.025677411873387776,-0.18095791907093522,-0.5728601204004177,-0.25060288160806027,0.28847893215415416,0.569767441860465,0.1470588235294119,0.5,0.4725768200401504,0.27147914449806837,0.49122807017543857,-0.15043112026753863,0.8614613419008155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,0.5178571428571429,0.3749999999999999,0.3333333333333335,1.0,0.0,0.5526055185186504,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.4999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.046870689283374276,-0.6060244305892605,1.5974834055199914,1.7494968953793182,1.3435464496939764,-0.8719607113485931,2.412042746121456,0.43023255813953476,0.0,0.7857142857142856,-0.6876456909003315,-0.3253353310584132,0.5438596491228069,-0.3571515425874645,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
19,0.4642857142857143,0.4722222222222222,0.7916666666666665,0.0,1.0,0.33348285240847886,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.11111111111111116,0.33333333333333337,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.38028707724239885,0.9174536518642971,-0.5861933775919648,-0.2774806597934479,0.43577491649136874,-1.0273001687837262,-0.8982184932981617,1.0,0.17647058823529416,0.4642857142857144,0.9526688935327635,-0.9221498066148948,0.7017543859649122,-0.6819979205187766,0.8614613419008155,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1
20,0.3571428571428571,0.45833333333333337,0.25,1.0,0.0,0.7407701093334761,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7777777777777779,0.4999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15688377002491855,-0.9868939512026498,-0.8197416966413719,-0.05226093144091833,-1.1780411425354895,1.1474522353081384,-0.27364090095483756,0.41860465116279055,0.5000000000000002,0.5714285714285712,-0.527614999736127,0.27147914449806837,0.45614035087719307,-0.32762005368461794,0.8614613419008155,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
21,0.2857142857142857,0.3194444444444444,0.4166666666666665,1.0,0.0,0.4157455172454504,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5555555555555556,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1580094852697158,-1.3677634718160394,1.1303867674211772,1.4599286732117802,1.0409559386264406,-1.0273001687837262,-0.08626762325184034,0.40697674418604657,0.17647058823529416,0.5714285714285712,0.07250009212963941,2.2608607296863403,0.14035087719298245,0.2630097243723131,0.8614613419008155,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
22,0.8928571428571427,0.16666666666666663,0.7083333333333335,0.0,1.0,0.06444164839904398,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5555555555555556,0.4999999999999999,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3050688313400406,-0.2251549099758712,-0.7730320328314904,-1.3392308077410873,0.9400924349372619,0.21541549069733928,-0.14872538248617276,0.11627906976744184,0.5588235294117647,0.2857142857142856,1.512776312607479,-2.016309678468444,0.7719298245614035,-0.7705923872273163,-0.752663946753921,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
23,0.6071428571428571,0.1527777777777778,0.4166666666666665,0.0,1.0,0.20773746108611346,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.33333333333333337,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.36176394457800864,0.5365841312509073,-0.796386864736431,-0.8244428572210197,-0.06854260195452445,-0.0952634241729271,-0.5234719378921673,0.5348837209302324,0.2058823529411764,0.35714285714285676,-0.24756129019876938,1.1667008578327906,0.3508771929824561,-0.17996260917038517,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,0.4464285714285714,0.16666666666666663,0.5208333333333335,0.0,1.0,0.162993762917375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333335,0.29999999999999993,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8433653938521553,0.15571461063751849,-0.6445804573543165,-1.146185326296062,0.5366384201805474,-0.0952634241729271,-0.6483874563608321,0.5465116279069766,0.2058823529411764,0.4285714285714288,0.5925998384133037,-0.9221498066148948,0.736842105263158,-0.224259842524655,-1.290705709638833,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1
25,0.9999999999999999,0.2222222222222222,0.4583333333333335,0.0,1.0,0.26718456337207763,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7777777777777779,0.29999999999999993,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.731599210375164,1.6791926930910757,-0.9715481040234865,1.7816711422868223,1.1418194423156192,3.9435624691405358,-0.27364090095483756,0.7790697674418603,0.5294117647058825,0.5,2.793021841921114,1.1667008578327906,0.3157894736842105,1.10465715810344,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
26,0.3392857142857143,0.5833333333333334,0.4166666666666665,1.0,0.0,0.7450916061644005,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.11111111111111116,0.33333333333333337,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8237165459429677,0.15571461063751849,0.32464506670072285,-0.2774806597934479,-1.0771776388463108,1.3027916927432717,3.7861134492767694,0.3023255813953487,0.23529411764705888,0.35714285714285676,1.55278398539853,-0.22586625179899963,0.5087719298245614,1.1489543914577098,-0.752663946753921,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
27,0.4107142857142857,0.20833333333333337,0.3125,1.0,0.0,0.34866418160429313,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333335,0.33333333333333337,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8063191285233747,-1.7486329924294286,-0.7029675371166683,0.2694815376341239,0.032320901734654184,-1.0273001687837262,0.22602117291982174,0.2441860465116279,0.23529411764705888,0.4285714285714288,-1.327768455557149,-0.9221498066148948,0.6140350877192982,-0.593403453810237,0.3234195790159033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
